# Rime user dictionary
#@/db_name	luna_pinyin.userdb.kct
#@/db_type	userdb
#@/rime_version	1.1.2
#@/tick	6213
#@/user_id	88a4665f-cb8c-4a39-a4d3-76505fd31b15
a 	啊	c=2 d=0.00311829 t=6213
she bei 	設備	c=9 d=0.0972308 t=6213
she ding 	設定	c=2 d=0.913931 t=6213
she ji 	涉及	c=1 d=7.08582e-007 t=6213
she me 	什麼	c=1 d=2.8596e-008 t=6213
she zhi 	設置	c=24 d=4.11913 t=6213
she zhi de 	設置的	c=1 d=1.70009e-008 t=6213
shen he 	審覈	c=1 d=1 t=6078
shen me 	什麼	c=7 d=0.377071 t=6213
shen me di qu 	什麼地區	c=1 d=5.02003e-011 t=6213
shen me qu dao 	什麼渠道	c=1 d=0.00147367 t=6213
shen me qun 	什麼羣	c=1 d=1.85092e-008 t=6213
shen me shu ju 	什麼數據	c=1 d=1 t=5220
shen me wen ti 	什麼問題	c=0 d=3.01399e-010 t=6213
shen me zhi zhu 	什麼蜘蛛	c=1 d=1 t=4799
shen qing 	申請	c=1 d=4.69116e-008 t=6213
sheng cheng 	生成	c=6 d=0.233015 t=6213
sheng ji 	升級	c=3 d=0.88692 t=6213
sheng le 	剩了	c=1 d=2.09195e-007 t=6213
sheng xiao 	生效	c=0 d=0.0214368 t=6213
sheng yin 	聲音	c=2 d=3.46263e-008 t=6213
shi 	實	c=0 d=0.1 t=5124
shi 	式	c=0 d=0.1 t=4920
shi 	是	c=178 d=6.50912 t=6213
shi 	時	c=10 d=0.980895 t=6213
shi bie 	識別	c=3 d=1.14848e-005 t=6213
shi bu shi 	是不是	c=11 d=1.12965 t=6213
shi chang 	時長	c=0 d=9.23588e-008 t=6213
shi cong 	是從	c=1 d=9.61117e-005 t=6213
shi da yu 	是大於	c=1 d=1 t=5636
shi de 	使得	c=1 d=1.10059e-010 t=6213
shi de 	是的	c=19 d=0.0669588 t=6213
shi de hua 	是的話	c=1 d=1 t=6175
shi duan 	時段	c=1 d=4.91812e-005 t=6213
shi fou 	是否	c=23 d=0.853498 t=6213
shi fou cun zai 	是否存在	c=1 d=5.94925e-009 t=6213
shi fou kao lv 	是否考慮	c=1 d=1 t=5127
shi fou shi 	是否是	c=1 d=1.88311e-005 t=6213
shi fou wei 	是否爲	c=1 d=2.46723e-007 t=6213
shi fou you 	是否有	c=1 d=9.75642e-005 t=6213
shi fu 	師傅	c=1 d=4.56045e-008 t=6213
shi fu shuo 	師傅說	c=1 d=4.01758e-008 t=6213
shi hou 	時候	c=2 d=0.0154523 t=6213
shi ji 	實際	c=5 d=0.879604 t=6213
shi ji ce shi 	實際測試	c=1 d=0.00486835 t=6213
shi ji jian ce 	實際監測	c=1 d=4.37401e-008 t=6213
shi ji jie guo 	實際結果	c=1 d=0.307279 t=6213
shi ji nei rong 	實際內容	c=1 d=1.62949e-009 t=6213
shi ji tiao zhuan dao 	實際跳轉到	c=1 d=4.99414e-009 t=6213
shi ji xiao hao 	實際消耗	c=3 d=2.77386 t=4979
shi jian 	時間	c=8 d=1.75543 t=6213
shi jian cha 	時間差	c=1 d=7.52654e-011 t=6213
shi jian chuo 	時間戳	c=4 d=5.37367e-010 t=6213
shi jian dian 	時間點	c=2 d=2.2006e-010 t=6213
shi jian nei 	時間內	c=1 d=8.15341e-011 t=6213
shi lan 	實覽	c=2 d=0.887692 t=6177
shi lan lei xing 	實覽類型	c=1 d=1 t=6178
shi lan liu liang 	實覽流量	c=1 d=1 t=6174
shi lan she zhi 	實覽設置	c=1 d=1 t=5125
shi li 	實例	c=1 d=0.412722 t=6213
shi li yi 	實例一	c=1 d=6.50731e-005 t=6213
shi liang ge 	是兩個	c=1 d=5.21141e-010 t=6213
shi na ge 	是那个	c=1 d=1 t=6155
shi pin 	視頻	c=1 d=0.0095616 t=6213
shi qu 	時區	c=1 d=0.0236356 t=6213
shi sha 	是啥	c=1 d=0.000188766 t=6213
shi shi 	實時	c=5 d=0.181731 t=6213
shi shi 	試試	c=2 d=0.0170774 t=6213
shi shi dian ji 	實時點擊	c=1 d=1 t=5606
shi shi sheng xiao 	實時生效	c=2 d=1.98511 t=5488
shi shi xiao hao 	實時消耗	c=2 d=1.94649 t=5008
shi shu ju duan 	是數據端	c=1 d=1 t=5760
shi shui 	是誰	c=0 d=0.00495388 t=6213
shi tong 	師童	c=7 d=0.0137624 t=6213
shi tong na bian 	師童那邊	c=1 d=1 t=5327
shi wo zi ji zhuan 	是我自己轉	c=1 d=1.55403e-010 t=6213
shi xian 	實現	c=1 d=8.85082e-006 t=6213
shi xian zhi 	是限制	c=1 d=1.21007e-008 t=6213
shi xiao 	失效	c=1 d=0.0239928 t=6213
shi xie zai 	是寫在	c=1 d=0.000125275 t=6213
shi xiu dong 	石秀東	c=1 d=7.48646e-007 t=6213
shi yi 	是一	c=0 d=0.1 t=5189
shi yi 	是以	c=1 d=2.96095e-006 t=6213
shi yi ge 	是一個	c=1 d=1 t=5190
shi yin wei 	是因爲	c=1 d=1 t=5602
shi yong 	使用	c=9 d=0.512183 t=6213
shi yong yu 	適用於	c=2 d=1.96079 t=5124
shi you 	是有	c=1 d=5.18454e-008 t=6213
shi zai 	實在	c=3 d=0.395224 t=6213
shi zai 	是在	c=3 d=0.397182 t=6213
shi zhe ge 	是这个	c=1 d=0.034562 t=6213
shi zhe yang 	是這樣	c=2 d=0.273898 t=6213
shi zhen dui yu 	是針對於	c=1 d=1.26577e-008 t=6213
shou dao 	收到	c=0 d=3.46633e-008 t=6213
shou gong fei 	手工費	c=1 d=4.18154e-008 t=6213
shou huo 	收貨	c=0 d=8.04733e-005 t=6213
shou ji 	手機	c=2 d=0.00162055 t=6213
shou ji hao 	手機號	c=1 d=3.58114e-008 t=6213
shou ji yin liang 	手機音量	c=1 d=1.63343e-008 t=6213
shu 	數	c=9 d=0.00206663 t=6213
shu chu 	輸出	c=4 d=0.00345957 t=6213
shu chu nei rong 	輸出內容	c=1 d=8.31387e-005 t=6213
shu ju 	數據	c=95 d=1.11496 t=6213
shu ju ce 	數據測	c=3 d=0.677057 t=6213
shu ju de 	數據的	c=1 d=1.69599e-009 t=6213
shu ju duan 	數據端	c=2 d=0.887064 t=5759
shu ju tai duo le 	數據太多了	c=1 d=1.12283e-010 t=6213
shu ru 	輸入	c=4 d=0.172487 t=6213
shu ru fa 	輸入法	c=1 d=2.67317e-009 t=6213
shu xing 	屬性	c=4 d=1.33912 t=6213
shu zhi 	數值	c=1 d=1 t=5931
shu zi 	數字	c=1 d=0.0211736 t=6213
shu zu 	數組	c=3 d=1.76027 t=6213
shu zu ding yi 	數組定義	c=1 d=1 t=4890
shuang bao xian 	双保险	c=1 d=1 t=5030
shui ping 	水平	c=1 d=0.217621 t=6213
shun xu 	順序	c=0 d=3.6813e-010 t=6213
shuo 	說	c=1 d=0.210306 t=6213
shuo ba 	說吧	c=0 d=8.54786e-009 t=6213
shuo de 	說的	c=1 d=0.00501661 t=6213
shuo le 	說了	c=0 d=4.21276e-009 t=6213
si 	四	c=1 d=6.60565e-005 t=6213
si ge 	四個	c=2 d=1.96561 t=4834
song 	送	c=1 d=4.24369e-006 t=6213
sou gou 	搜狗	c=2 d=0.0946741 t=6213
sou gou yun ci ku 	搜狗雲詞庫	c=1 d=0.951229 t=6213
sou yi xia 	搜一下	c=1 d=1 t=5821
sou you 	搜優	c=1 d=2.35826e-005 t=6213
su dong 	速凍	c=3 d=0.0696445 t=6213
su du 	速度	c=0 d=1.81365e-005 t=6213
suan 	算	c=0 d=0.000755912 t=6213
suan yi ci 	算一次	c=1 d=0.00759701 t=6213
suo lve tu 	縮略圖	c=2 d=4.13248e-008 t=6213
suo ni 	索尼	c=2 d=0.412924 t=6213
suo yi 	所以	c=18 d=0.643744 t=6213
suo you 	所有	c=12 d=0.0395591 t=6213
suo zai 	所在	c=0 d=0.000260584 t=6213
suo zai fu wu qi 	所在服務器	c=1 d=0.0026189 t=6213
ta 	他	c=0 d=0.102423 t=6117
ta le 	他了	c=1 d=3.54551e-008 t=6213
ta mei you 	他沒有	c=1 d=1 t=5374
ta men 	他們	c=22 d=0.206928 t=6213
ta men de 	他們的	c=2 d=0.000103185 t=6213
ta men ye bu guan 	他們也不管	c=1 d=0.227638 t=6213
ta na ge 	他那個	c=1 d=1 t=6118
ta shuo 	他說	c=1 d=4.24474e-008 t=6213
tai 	太	c=1 d=0.00126512 t=6213
tai 	泰	c=0 d=0.000891518 t=6213
tai da 	太大	c=1 d=6.69045e-008 t=6213
tai duo 	太多	c=0 d=3.3005e-009 t=6213
tai ma fan 	太麻煩	c=1 d=1 t=5340
tai yi 	太乙	c=1 d=1.09501 t=5406
tai yi 	太醫	c=0 d=0.1 t=5403
tai yi tian zun 	太乙天尊	c=1 d=1 t=5407
tai yi tian zun 	太醫天尊	c=1 d=1 t=5404
tao ke 	淘客	c=0 d=4.95725e-011 t=6213
tao ke pao pao 	淘客泡泡	c=1 d=4.9821e-010 t=6213
tao le 	套了	c=0 d=0.0355226 t=6213
tao le yi ge 	套了一個	c=1 d=0.357007 t=6213
te bie 	特別	c=0 d=1.29424e-006 t=6213
te bie duo 	特別多	c=1 d=1.30073e-005 t=6213
te bie shi 	特別是	c=1 d=3.72729e-008 t=6213
te bie zhu yi 	特別注意	c=1 d=2.70703e-010 t=6213
te shi 	特使	c=1 d=0.000547581 t=6213
te shu 	特殊	c=1 d=0.000550326 t=6213
te xing 	特性	c=0 d=6.22203e-008 t=6213
teng 	疼	c=0 d=2.37049e-008 t=6213
teng mei mei wang 	疼美眉網	c=1 d=2.38237e-007 t=6213
ti huan 	替換	c=6 d=0.00113426 t=6213
ti huan shi yong 	替換使用	c=1 d=1 t=5318
ti jia 	提價	c=0 d=9.90893e-012 t=6213
ti qian 	提前	c=1 d=0.694197 t=6213
ti sheng 	提升	c=0 d=0.0213312 t=6213
ti sheng zi ji 	提升自己	c=1 d=0.214381 t=6213
ti shi 	提示	c=1 d=1 t=5887
ti wai hua 	題外話	c=1 d=8.27522e-009 t=6213
tian de 	填的	c=1 d=2.45534e-009 t=6213
tian jia 	添加	c=3 d=0.008396 t=6213
tian xie 	填寫	c=1 d=4.14064e-010 t=6213
tian zun 	天尊	c=0 d=0.198511 t=5406
tiao 	挑	c=1 d=0.000858778 t=6213
tiao chu 	跳出	c=0 d=0.00239928 t=6213
tiao chu xun huan 	跳出循環	c=1 d=0.0241131 t=6213
tiao ni 	挑你	c=1 d=0.22361 t=6213
tiao shi 	調試	c=1 d=0.0188734 t=6213
tiao zheng 	調整	c=2 d=0.00634065 t=6213
tiao zhuan 	跳轉	c=13 d=0.907161 t=6213
tiao zhuan dao 	跳轉到	c=2 d=0.0963276 t=6213
ting 	停	c=1 d=1.00201 t=5806
ting duo 	挺多	c=1 d=6.4137e-011 t=6213
ting hao 	挺好	c=0 d=4.83485e-011 t=6213
ting hao kan 	挺好看	c=1 d=4.85909e-010 t=6213
ting le 	停了	c=1 d=1 t=5524
ting shuo 	聽說	c=0 d=0.1 t=5491
ting shuo ni yao jia ban 	聽說你要加班	c=1 d=1 t=5492
tong bu 	同步	c=4 d=0.908619 t=6213
tong bu shu ju 	同步數據	c=1 d=1 t=5686
tong chang 	通常	c=9 d=0.982426 t=6213
tong chang shi 	通常是	c=1 d=0.17552 t=6213
tong chang xu yao fan hui yi ge 	通常需要返回一個	c=1 d=4.01827e-010 t=6213
tong guo 	通過	c=6 d=0.0177558 t=6213
tong ji 	統計	c=22 d=3.37642 t=6213
tong ji xia 	統計下	c=0 d=0.1 t=6198
tong yang 	同樣	c=2 d=1.03129e-006 t=6213
tong yang de 	同樣地	c=1 d=1 t=5192
tong yi 	同一	c=0 d=3.75439e-006 t=6213
tong yi ci 	同一次	c=1 d=3.77321e-005 t=6213
tong yi ge 	同一個	c=9 d=3.23313 t=6213
tong yong 	通用	c=0 d=0.0246597 t=6213
tong yong chu li 	通用處理	c=1 d=0.000572785 t=6213
tong yong lei xing 	通用類型	c=1 d=1 t=5934
tou chu qu 	投出去	c=0 d=1.00085e-011 t=6213
tou fang 	投放	c=17 d=0.300015 t=6213
tou tou 	偷偷	c=3 d=3.30615e-005 t=6213
tu 	圖	c=0 d=0.00108347 t=6213
tu biao 	圖標	c=1 d=0.017249 t=6213
tu pian 	圖片	c=3 d=0.0737955 t=6213
tu po 	突破	c=1 d=1.60884e-006 t=6213
tu ran 	突然	c=0 d=1.56911e-007 t=6213
tu ran bian da 	突然變大	c=1 d=1.57698e-006 t=6213
tuan 	団	c=0 d=0.1 t=4896
tuan 	團	c=1 d=1 t=4906
tui 	推	c=0 d=0.1 t=5010
tui guang 	推廣	c=0 d=0.00497871 t=6213
tui guang ji hua 	推廣計劃	c=3 d=2.68735 t=5649
tui guang ye 	推廣頁	c=6 d=2.1844e-005 t=6213
tui jian 	推薦	c=3 d=0.129417 t=6213
tui song 	推送	c=3 d=0.00610163 t=6213
tui song de 	推送的	c=1 d=1 t=5019
tui yi ci 	推一次	c=1 d=1 t=5011
tuo pan 	托盤	c=1 d=1.93644e-010 t=6213
tuo shui 	脫水	c=0 d=4.44012e-009 t=6213
vb im 	VBIM	c=1 d=8.02929e-007 t=6213
wai bu 	外部	c=0 d=0.00702988 t=6213
wai bu ku 	外部庫	c=4 d=0.304703 t=6213
wai ceng 	外層	c=0 d=1.45247e-010 t=6213
wan 	晚	c=1 d=0.0280188 t=6213
wan cheng 	完成	c=1 d=0.00987191 t=6213
wan ke 	萬科	c=1 d=7.4107e-005 t=6213
wan quan 	完全	c=0 d=0.1 t=5032
wan quan yi lai 	完全依賴	c=1 d=1 t=5033
wan shan 	完善	c=1 d=0.000476044 t=6213
wan shang 	晚上	c=1 d=1 t=5775
wan zheng 	完整	c=1 d=6.54104e-007 t=6213
wang 	王	c=0 d=7.5617e-008 t=6213
wang 	網	c=0 d=2.37049e-008 t=6213
wang gao ming 	王高明	c=1 d=7.5996e-007 t=6213
wang luo 	網絡	c=2 d=0.0987807 t=6213
wang luo chang yong yu 	網絡常用語	c=1 d=2.98299e-005 t=6213
wang luo liu xing 	網絡流行	c=1 d=0.965605 t=6213
wang luo wen ti 	網絡問題	c=1 d=1 t=4808
wang ye 	網頁	c=1 d=0.389155 t=6213
wang zhan 	網站	c=2 d=7.67536e-005 t=6213
wei 	爲	c=22 d=2.43765 t=6213
wei kong 	爲空	c=1 d=1 t=4943
wei sha 	爲啥	c=2 d=5.25636e-008 t=6213
wei xin 	微信	c=5 d=0.429148 t=6213
wei xiu 	維修	c=1 d=2.10208e-005 t=6213
wei yi 	唯一	c=5 d=0.00262069 t=6213
wei yi 	惟一	c=1 d=3.07383e-005 t=6213
wei zhi 	位置	c=1 d=1.0083e-009 t=6213
wen 	問	c=3 d=0.0105967 t=6213
wen ben 	文本	c=1 d=6.44256e-005 t=6213
wen dang 	文檔	c=2 d=0.0425954 t=6213
wen ding xing 	穩定性	c=1 d=7.26644e-009 t=6213
wen jian 	文件	c=17 d=1.58717 t=6213
wen jian da kai 	文件打開	c=1 d=1 t=5494
wen jian jia 	文件夾	c=2 d=0.555703 t=6213
wen jian ming 	文件名	c=1 d=8.06953e-007 t=6213
wen ta men 	問他們	c=1 d=1 t=5765
wen ti 	問題	c=44 d=2.37856 t=6213
wen ti ji lu 	問題記錄	c=1 d=1 t=5126
wen wen 	問問	c=1 d=1.13958e-006 t=6213
wen wen kan 	問問看	c=1 d=3.56328e-008 t=6213
wen xia 	問下	c=3 d=0.0406068 t=6213
wo 	我	c=5 d=1.12149 t=6213
wo an 	我按	c=0 d=0.1 t=5495
wo an ni zou de 	我按你走的	c=1 d=1 t=5496
wo bu 	我不	c=0 d=0.0104874 t=6213
wo bu yong 	我不用	c=1 d=0.105399 t=6213
wo cha dao 	我查到	c=1 d=1 t=5579
wo cha de 	我查的	c=1 d=1.04692e-010 t=6213
wo dai ma 	我代碼	c=1 d=1 t=5425
wo dan du wen 	我單獨問	c=1 d=1.89777e-008 t=6213
wo dan xin 	我擔心	c=1 d=0.000160856 t=6213
wo dang shi 	我當時	c=1 d=0.0142642 t=6213
wo dian guan bi le 	我點關閉了	c=1 d=0.00349997 t=6213
wo dian le 	我點了	c=1 d=0.00343067 t=6213
wo dou 	我都	c=0 d=4.2025e-009 t=6213
wo dou shi 	我都是	c=1 d=0.621885 t=6213
wo dou shuo le 	我都說了	c=1 d=4.22357e-008 t=6213
wo dui 	我對	c=0 d=2.69958e-008 t=6213
wo dui bi le xia 	我對比了下	c=1 d=2.71311e-007 t=6213
wo gang 	我剛	c=1 d=0.0328013 t=6213
wo gang cha le xia 	我剛差了下	c=1 d=1.21028e-010 t=6213
wo gang fa de 	我剛發的	c=1 d=1 t=5369
wo gang gang 	我剛剛	c=1 d=4.00653e-005 t=6213
wo gang gei ni fa 	我剛給你發	c=1 d=1 t=5953
wo gang pao le yi ge 	我剛跑了一個	c=1 d=3.1289e-008 t=6213
wo gang shuo 	我剛說	c=1 d=1 t=5581
wo hui qu 	我回去	c=0 d=0.1 t=5500
wo hui qu chi mian tiao 	我回去吃麪條	c=1 d=1 t=5501
wo ji de 	我記得	c=1 d=0.111359 t=6213
wo jia li shou huo le 	我家裏收貨了	c=1 d=0.000808767 t=6213
wo jiu yong 	我就用	c=1 d=1.97489e-006 t=6213
wo jue de 	我覺得	c=3 d=0.194952 t=6213
wo kan 	我看	c=4 d=0.000958645 t=6213
wo men 	我們	c=43 d=1.76339 t=6213
wo men dang qian 	我們當前	c=1 d=4.40582e-005 t=6213
wo men de 	我們的	c=2 d=0.251579 t=6213
wo men jing jia 	我們競價	c=1 d=1.33366e-005 t=6213
wo men jiu ren wei 	我們就認爲	c=1 d=1 t=5007
wo men ne 	我們呢	c=1 d=1 t=5800
wo men qi zhong yi ge 	我們其中一個	c=1 d=0.120633 t=6213
wo men reng ran 	我們仍然	c=1 d=2.96196e-010 t=6213
wo men zhe bian 	我們這邊	c=2 d=0.00417821 t=6213
wo men zhe li 	我們這裏	c=2 d=0.00112323 t=6213
wo qu 	我去	c=1 d=0.00252883 t=6213
wo shang mian 	我上面	c=1 d=1 t=5939
wo shuo 	我說	c=2 d=0.000837575 t=6213
wo tong ji 	我統計	c=1 d=6.57606e-011 t=6213
wo wen xia 	我問下	c=1 d=2.83066e-006 t=6213
wo xian 	我先	c=0 d=1.7956e-005 t=6213
wo xian kan kan 	我先看看	c=1 d=0.00018046 t=6213
wo xian zai jiu ke yi 	我現在就可以	c=1 d=0.923116 t=6213
wo xin jian le 	我新建了	c=1 d=7.75312e-007 t=6213
wo xu yao 	我需要	c=1 d=1.20383e-006 t=6213
wo yi 	我一	c=0 d=0.0606531 t=6213
wo yi ban 	我一辦	c=1 d=0.609571 t=6213
wo yong 	我用	c=4 d=0.137493 t=6213
wo you 	我有	c=0 d=4.76206e-009 t=6213
wo zai 	我在	c=0 d=3.4688e-008 t=6213
wo zai qun li 	我在羣裏	c=1 d=1.73025e-009 t=6213
wo zai wen fei yong 	我在問費用	c=1 d=4.09874e-008 t=6213
wo zai zi xun xia 	我在諮詢下	c=1 d=3.05902e-007 t=6213
wo zhe bian 	我這邊	c=2 d=4.56417e-007 t=6213
wo zhe li 	我這裏	c=1 d=5.9043e-008 t=6213
wo zhei ban 	我这般	c=1 d=3.31436e-009 t=6213
wo zhi jie 	我直接	c=1 d=1.61717e-008 t=6213
wo zhi neng 	我只能	c=1 d=1 t=5152
wo zhi shi 	我只是	c=1 d=0.00139481 t=6213
wo zhua qu 	我抓取	c=1 d=4.63171e-005 t=6213
wo zi ji 	我自己	c=2 d=5.88805e-005 t=6213
wo zi xun xia 	我諮詢下	c=1 d=1 t=4811
wu 	五	c=1 d=6.63876e-005 t=6213
wu 	無	c=0 d=3.9387e-011 t=6213
wu fa 	無法	c=4 d=0.988526 t=6213
wu fa cha dao 	無法查到	c=1 d=6.22309e-009 t=6213
wu fa sheng xiao 	無法生效	c=1 d=7.05048e-007 t=6213
wu fa tong bu guo lai 	無法同步過來	c=1 d=8.42203e-010 t=6213
wu fa zheng ming 	無法證明	c=1 d=0.00170362 t=6213
wu han 	武漢	c=3 d=2.41527e-010 t=6213
wu jie 	無解	c=1 d=0.00189223 t=6213
wu ren wei 	誤認爲	c=1 d=1 t=5081
wu tai shan 	五臺山	c=4 d=0.558851 t=6213
wu xiao 	無效	c=0 d=0.1 t=5627
wu xiao le 	無效了	c=1 d=1 t=5628
wu zhuang tai ma 	無狀態碼	c=1 d=3.95844e-010 t=6213
xi guan 	習慣	c=1 d=1 t=5481
xi jie 	細節	c=1 d=0.000302025 t=6213
xi tong 	系統	c=2 d=0.00119453 t=6213
xi tong wen ti 	系統問題	c=1 d=3.10578e-009 t=6213
xi wang 	希望	c=0 d=2.61303e-007 t=6213
xi wang jie xin 	希望捷信	c=1 d=2.62613e-006 t=6213
xi ya tu 	西雅圖	c=1 d=1.51881e-005 t=6213
xi yi 	洗衣	c=1 d=3.24035e-008 t=6213
xi yi 	西醫	c=1 d=3.22419e-008 t=6213
xi yi ji 	洗衣機	c=2 d=3.35989e-006 t=6213
xi yi ji xiu li 	洗衣機修理	c=1 d=1.65355e-005 t=6213
xia 	下	c=5 d=0.504996 t=6213
xia lie 	下列	c=0 d=0.0101266 t=6213
xia lie she zhi 	下列設置	c=1 d=0.101774 t=6213
xia mian 	下面	c=1 d=1 t=5419
xia wu 	下午	c=0 d=0.197531 t=4901
xia wu tuan jian 	下午団建	c=1 d=1 t=4897
xia yi tiao 	下一条	c=1 d=0.000132358 t=6213
xia zhou 	下週	c=1 d=3.49331e-010 t=6213
xian 	先	c=6 d=0.292177 t=6213
xian 	線	c=1 d=7.37766e-010 t=6213
xian bei 	先被	c=1 d=3.79277e-007 t=6213
xian cheng 	現成	c=0 d=0.00569831 t=6213
xian cheng de 	現成的	c=0 d=0.1 t=5914
xian guo lv 	先過濾	c=1 d=3.26446e-007 t=6213
xian hui qu 	先回去	c=0 d=0.00395575 t=6213
xian jing 	陷阱	c=1 d=0.00431784 t=6213
xian kan kan 	線看看	c=1 d=3.85074e-009 t=6213
xian shang 	線上	c=1 d=4.79914e-011 t=6213
xian she zhi hao 	先設置好	c=1 d=0.650509 t=6213
xian shi 	現實	c=2 d=1.31192 t=5519
xian shi 	顯示	c=2 d=0.04573 t=6213
xian xie xie 	先謝謝	c=1 d=1.98e-007 t=6213
xian xiu fu 	先修復	c=1 d=1 t=5548
xian you 	現有	c=0 d=5.44975e-007 t=6213
xian you ge 	先有個	c=1 d=1.42347e-007 t=6213
xian you gong neng 	現有功能	c=1 d=3.37316e-010 t=6213
xian zai 	現在	c=1 d=0.0918521 t=6213
xian zai cai you 	現在纔有	c=1 d=1.37427e-005 t=6213
xian zai kan dao 	現在看到	c=1 d=1 t=5779
xian zheng li xia 	先整理下	c=1 d=2.3352e-007 t=6213
xian zhi 	限制	c=9 d=9.57701e-008 t=6213
xiang 	像	c=5 d=0.0388796 t=6213
xiang 	向	c=1 d=6.03917e-009 t=6213
xiang 	想	c=2 d=0.0127997 t=6213
xiang cha 	相差	c=1 d=6.72284e-006 t=6213
xiang dang yu 	相當於	c=2 d=1.19691 t=5627
xiang dui 	相對	c=1 d=0.00161245 t=6213
xiang guan 	相關	c=0 d=0.000588705 t=6213
xiang guan shu ju 	相關數據	c=1 d=6.7904e-006 t=6213
xiang jian 	詳見	c=2 d=1.98862e-009 t=6213
xiang jin 	相近	c=1 d=3.69849e-005 t=6213
xiang kan kan 	想看看	c=1 d=1.19185e-006 t=6213
xiang mu 	項目	c=2 d=0.172045 t=6213
xiang qi 	想起	c=0 d=5.00707e-011 t=6213
xiang shi shi 	想試試	c=1 d=0.0002139 t=6213
xiang tong 	相同	c=0 d=0.1 t=4931
xiang tong chi cun 	相同尺寸	c=1 d=1 t=4932
xiang xi 	詳細	c=1 d=1 t=5762
xiang xie 	想寫	c=1 d=0.110749 t=6213
xiang xie cheng 	想寫成	c=1 d=0.937067 t=6213
xiang ying 	響應	c=1 d=0.00267827 t=6213
xiang ying shi 	響應式	c=1 d=1 t=4921
xiang ying shi jian 	響應時間	c=1 d=0.0269169 t=6213
xiang zhe ge 	像這個	c=1 d=0.0432828 t=6213
xiao 	小	c=2 d=0.0815662 t=6213
xiao chuang kou 	小窗口	c=1 d=0.382893 t=6213
xiao guo 	效果	c=1 d=0.496585 t=6213
xiao hao 	消耗	c=7 d=0.0298213 t=6213
xiao lang hao 	小狼毫	c=16 d=1.1214 t=6213
xiao man 	小滿	c=1 d=6.33133e-006 t=6213
xiao shi 	小時	c=1 d=9.97928e-006 t=6213
xiao tian e 	小天鵝	c=2 d=6.4002e-008 t=6213
xiao wang ye 	小網頁	c=1 d=0.358796 t=6213
xie 	些	c=2 d=0.0553383 t=6213
xie 	寫	c=2 d=0.0226866 t=6213
xie cuo 	寫錯	c=0 d=8.87524e-010 t=6213
xie cuo le 	寫錯了	c=1 d=0.019398 t=6213
xie cuo le ba 	寫錯了把	c=1 d=1 t=5886
xie dai 	攜帶	c=3 d=0.0183031 t=6213
xie dai le 	攜帶了	c=1 d=1 t=5307
xie dai ren qun 	攜帶人羣	c=1 d=0.0880368 t=6213
xie de 	寫的	c=3 d=0.183599 t=6213
xie le 	寫了	c=0 d=5.15956e-011 t=6213
xie le ge can shu 	寫了個參數	c=1 d=5.18542e-010 t=6213
xie si 	寫死	c=1 d=1 t=5119
xie wei 	寫爲	c=1 d=1 t=5474
xie wen jian 	寫文件	c=1 d=1 t=5495
xie xie 	謝謝	c=3 d=0.000165006 t=6213
xie yi 	協議	c=0 d=0.0112478 t=6213
xie yi wen jian 	協議文件	c=1 d=0.113042 t=6213
xie zai 	寫在	c=2 d=3.22391e-005 t=6213
xin 	新	c=1 d=0.0740818 t=6213
xin de 	新的	c=1 d=0.000142667 t=6213
xin ji 	新機	c=0 d=0.0106459 t=6213
xin jian 	新建	c=0 d=7.71445e-008 t=6213
xin lu 	新路	c=0 d=0.00746459 t=6213
xin lu jing 	新路經	c=1 d=0.07502 t=6213
xin te xing 	新特性	c=1 d=6.25321e-007 t=6213
xin xi liu 	信息流	c=10 d=0.171702 t=6213
xin xi liu guang gao 	信息流廣告	c=1 d=1 t=4929
xin xie yi 	新協議	c=1 d=1 t=4824
xin xu qiu 	新需求	c=1 d=0.744532 t=6213
xin yong ka 	信用卡	c=1 d=6.17711e-010 t=6213
xin zeng 	新增	c=3 d=0.116993 t=6213
xin zeng guang gao 	新增廣告	c=1 d=8.78544e-007 t=6213
xin zeng jia le 	新增加了	c=1 d=1 t=4826
xing 	行	c=2 d=0.375311 t=6213
xing mei 	星美	c=1 d=1 t=4920
xing neng 	性能	c=0 d=7.24891e-011 t=6213
xing neng fang mian 	性能方面	c=1 d=7.28524e-010 t=6213
xing shi 	形式	c=1 d=0.975386 t=6213
xiu 	修	c=0 d=1.62081e-006 t=6213
xiu dong 	秀東	c=1 d=8.82948e-007 t=6213
xiu fu 	修復	c=6 d=0.905321 t=6213
xiu gai 	修改	c=17 d=1.88529 t=6213
xiu gai mu di 	修改目的	c=1 d=0.000263884 t=6213
xiu gai wei 	修改爲	c=3 d=0.0758424 t=6213
xiu li 	修理	c=0 d=1.6453e-006 t=6213
xiu xi yi ji 	修洗衣機	c=1 d=1.62893e-005 t=6213
xiu zheng 	修正	c=1 d=1.16168 t=5757
xu ni ji 	虛擬機	c=1 d=4.66856e-010 t=6213
xu qiu 	需求	c=0 d=0.1442 t=6213
xu qiu miao shu 	需求描述	c=2 d=6.84402e-007 t=6213
xu yao 	需要	c=27 d=1.10845 t=6213
xu yao cha 	需要查	c=1 d=0.304221 t=6213
xu yao qu chong 	需要去重	c=1 d=1 t=4881
xu yao xiu gai xia 	需要修改下	c=1 d=5.42409e-010 t=6213
xuan 	選	c=1 d=0.657047 t=6213
